web-scraper-order,web-scraper-start-url,beer_name,beer_name-href,review
"1666729692-98","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 4 by not2quick from Missouri

Jan 12, 2022"
"1666729692-99","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 5 by JAWS from New York

Jan 05, 2022"
"1666729692-100","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 3.98 by chippo33 from Vermont

Jan 04, 2022"
"1666729692-101","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 4.5 by akk14 from Illinois

Jan 04, 2022"
"1666729692-102","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 4.25 by Rkitchen from Michigan

Jan 04, 2022"
"1666729692-103","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 4.25 by XmnwildX12 from Minnesota

Jan 03, 2022"
"1666729692-104","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 4.25 by Dharms from Pennsylvania

Jan 03, 2022"
"1666729692-105","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Reviewed by erosier from Connecticut

4.75/5  rDev +6%
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75Pours a deep black color with a light brown colored head that leaves a little lacing down the glass. Smells of the deep roasted malt base, sweet molasses, and a nice blast of earthy coffee at the end. Tastes of sweet molasses, coffee, toffee, a hint of spicy rye at the end. Thick, smooth, perfect amount of carbonation, excellent feeling and excellent beer!Dec 31, 2021"
"1666729692-106","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 4.5 by Hefewiseman from Florida

Dec 31, 2021"
"1666729692-107","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 4.25 by MrNate from Florida

Dec 31, 2021"
"1666729692-108","https://www.beeradvocate.com/beer/top-rated/","Red Eye November","https://www.beeradvocate.com/beer/profile/33824/201187/","Rated: 4.21 by GreenMind from Pennsylvania

May 30, 2021"
"1666729695-109","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated by bret27 from California

4.5/5  rDev +0.7%
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.52019.Aug 30, 2022"
"1666729695-110","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.5 by Narthax from Texas

Aug 27, 2022"
"1666729695-111","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.43 by PDinunzi from New Jersey

Aug 17, 2022"
"1666729695-112","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.5 by Ajlvt from Washington

Aug 08, 2022"
"1666729695-113","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.71 by Ben1313 from New Hampshire

Aug 05, 2022"
"1666729695-114","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.5 by Affinity from Missouri

Jul 22, 2022"
"1666729695-115","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Reviewed by snaotheus from Washington

4.35/5  rDev -2.7%
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.252022-07-16

750ml corked/caged bottle served in a tulip. Bottling date 08/26/2020. Bought it earlier today at Chuck's Hop Shop Seward Park. It was expensive.



Pours a dark purplish red with a small to nonexistent head -- a thin white ring around the glass, with sparse carbonation. Fairly hazy. Smell is rich berry jam and oaky acid tartness.



Taste is similar -- rich berry jam, more on the oak and less on the acid, almost a funk to it, and something that hints at a butteriness, not diacetyl, but something that just makes it seem fuller and richer. Moderate fruit skin bitterness characteristic.



Mouthfeel is medium bodied, very dry. Overall, this is a very good beer.Jul 17, 2022"
"1666729695-116","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.88 by von_kaiser from Connecticut

Jul 03, 2022"
"1666729695-117","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.5 by JLK7299 from North Carolina

Jul 02, 2022"
"1666729695-118","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.3 by StoutSnob40 from California

May 01, 2022"
"1666729695-119","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Reviewed by MonDak_Joe1953 from Minnesota

4.3/5  rDev -3.8%
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25750ml brown bottle, caged and corked. Label has bottling date of '08/26/2020', with best before date of '10/26/2040'.



Notes on label: ""For this Schaarbeekse Kriek, we macerated locally grown and manually harvested sour cherries for almost fourteen months in wooden barrels, with both one-year and two-year old lambik. The final fruit intensity is about 318 grams of Schaarbeekse per litre of finished Schaarbeekse Kriek. The average age of this beer upon release will be at least two-and-a-half years.""



Clear, cherry red colored body. Fizzy head quickly disappeared. No lacing.

Aroma is cherry, funk and oak. Funk is more leather and tobacco like. Indications of sourness but the oak gives off an old wood fibe.

Taste is quite sour, each sip leaves the mouth dry. There is a sour cherry flavor that still gives off a brief hint of fruit sweetness. At this time the funk flavor is showing less than what is in the nose, but remains in the leather and tobacco expression. Has quite a bit of oak tannins, especially on the exhale of the breath and in the released air from the stomach.

Medium mouth feel. Good carbonation.

Very good fruited lambic, although could likely increase more complexity and funk expression with bottle aging.Apr 16, 2022"
"1666729695-120","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.46 by jrenihan from Canada (ON)

Apr 03, 2022"
"1666729695-121","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.5 by paulish from New York

Mar 02, 2022"
"1666729695-122","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.54 by ellswrth from Oregon

Dec 25, 2021"
"1666729695-123","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.51 by Jkolls from Ohio

Nov 07, 2021"
"1666729695-124","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.65 by bouncepass from California

Nov 04, 2021"
"1666729695-125","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.53 by santig0nzalez from Paraguay

Oct 20, 2021"
"1666729695-126","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.33 by mltobin from Connecticut

Oct 16, 2021"
"1666729695-127","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.84 by JAWS from New York

May 23, 2021"
"1666729695-128","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.33 by buking21 from Massachusetts

May 11, 2021"
"1666729695-129","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.75 by bigred89 from Maryland

Mar 20, 2021"
"1666729695-130","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Reviewed by Sigmund from Norway

4.33/5  rDev -3.1%
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25Bottle, at Plan B, Copenhagen. Beautiful red colour, pink head. Delightful cherry aroma. Sour cherry flavour on a funky background. A very good kriek lambic.Mar 18, 2021"
"1666729695-131","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated by jheimbigner from Washington

4.5/5  rDev +0.7%
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5Lci 



Great cherry character throughout. Have another bottle and will update my review when that gets crackedMar 18, 2021"
"1666729695-132","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.5 by tblack4d from Georgia

Jan 21, 2021"
"1666729695-133","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated by steverx8 from England

4.75/5  rDev +6.3%
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75Bottled date 07/08/19 Assemblage 99 Quite simply wonderful. I don’t have words to describe properly but every aspect of this is brilliantJan 16, 2021"
"1666729695-134","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.74 by imyourhero21 from California

Jan 14, 2021"
"1666729695-135","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 3.89 by EasternIsh from California

Jan 12, 2021"
"1666729695-136","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.63 by SveNss0N from Massachusetts

Jan 11, 2021"
"1666729695-137","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.44 by teepeevee from Finland

Jan 03, 2021"
"1666729695-138","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.46 by paresis from Massachusetts

Jan 02, 2021"
"1666729695-139","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.75 by GABrew from Georgia

Nov 30, 2020"
"1666729695-140","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.46 by ElGallo from New Hampshire

Nov 08, 2020"
"1666729695-141","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.24 by vfgccp from New York

Nov 07, 2020"
"1666729695-142","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.67 by Montanabeerz from Montana

Oct 30, 2020"
"1666729695-143","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.5 by David_Menendez from Pennsylvania

Oct 03, 2020"
"1666729695-144","https://www.beeradvocate.com/beer/top-rated/","Schaarbeekse Kriek","https://www.beeradvocate.com/beer/profile/2216/17647/","Rated: 4.48 by moltch from Massachusetts

Sep 20, 2020"
"1666729697-145","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Reviewed by mothman from Minnesota

4.39/5  rDev -2.2%
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.252022 on tap. Weller barrels. Dark brown color, nearing black.



Is it a bit thinner for a ba stout? Sure. Does it have a ton of flavor, yes. The maple and coffee blend together for an awesome breakfast flavor. Sweet, not overly roasted. Vanilla and chocolate cake mixed in. Nice warming bourbon all throughout. This was a big surprise. I know it’s rated well, but just didn’t expect so much balanced flavors and drinkability. Big fan here.Sep 01, 2022"
"1666729697-146","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Rated: 4.67 by Ssippisam from Minnesota

Aug 23, 2022"
"1666729697-147","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Rated: 4 by sordyl from Illinois

Aug 21, 2022"
"1666729697-148","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Rated: 4.5 by GFK from Michigan

Aug 06, 2022"
"1666729697-149","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Rated: 4.42 by boogerisu from Iowa

Aug 01, 2022"
"1666729697-150","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Rated: 4.56 by thewimperoo from Illinois

Jul 20, 2022"
"1666729697-151","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Rated: 4.5 by akk14 from Illinois

Jul 15, 2022"
"1666729697-152","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Rated: 4 by Desp59 from Pennsylvania

Jun 28, 2022"
"1666729697-153","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Rated: 4.62 by not2quick from Missouri

Jun 27, 2022"
"1666729697-154","https://www.beeradvocate.com/beer/top-rated/","Kentuckley","https://www.beeradvocate.com/beer/profile/34258/237135/","Reviewed by beergoot from Colorado

4.45/5  rDev -0.9%
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5Tar black body; very fizzy carbonation; thin, patchy, brown head. Rich, roasted and charred grain aroma; heavy chocolate presence; cocoa. Immense dark malt sweetness greets the palate; milk chocolate; coffee and caffeine; bourbon tones bleed midway through the malt sweetness and linger through the finish. Heavy body; dense, sticky residual sugars; huge alcohol warmth permeates through the density.



The initial appearance makes you think this is just another heavy-duty barrel-aged imperial stout. Distinction begins with the aroma, announces itself with the taste, and is undeniable with the incredible mouthfeel. An amazing stout!



Pouring temperature: 43 °F; bottling info: 2021 VintageJun 19, 2022"
