productName,rating,review
Starry Noche,4.46,"Poured at fridge temp. Pours THICK like motor oil. Wow. Black with almost black head. The nose is incredible. Mostly hazelnuts upfront. Liquid hazelnut cream. Nutella all the way. It's almost hard to pick up much else. Over some time just sitting with the nose, I start to get some dark toffee, coconut, and more milk chocolate. Not a lot of barrel there. 



The taste is insane. More dimensions than the nose. Definitely still getting the hazelnut as the dominant flavor, but also picking up some bourbon, toffee, chocolate, molasses, sweet dark fruit. I might say it's a bit too sweet, which is where I dock it a few points. Otherwise, the taste is really nice.



The mouthfeel is ridiculous. So thick and creamy. I would say this is the thickest and creamiest stout I have ever tasted. Definitely a treat."
Starry Noche,3.03,WTF. Hazelnut butter. Just too buttery sweet.
Starry Noche,4.56,Definitely solid but a tad too sweet for me!
Starry Noche,4.54,"2021 bottle.



Hazelnut bomb, but in all the best ways. It’s a bit oily and finishes bitter, but when paired with the coconut and thick stout base, it all combines for an amazing experience. And for the price point? 100% worth it every time."
Starry Noche,4.15,"500 mL bottle. Inky black. Smells of coconut and hazelnut. A little bourbon behind. Tastes of bourbon, lots of hazelnut, coconut, sweet chocolate, roasted malt. Harsh oaky bitterness in the finish, but it balances the sugar. Absurd pastry deliciousness."
Starry Noche,4.74,"A shameless explosion of blended barrels and adjuncts that stole my heart, incredible. Black oil appearance with a short lived brown cap. Smell bursts forth with hazelnut, coconut, vanilla, dark chocolate, backed with complex barrel flavors. For the taste I must once again admit I am a hazelnut fan, so this was paradise for me, huge rich hazelnut and chocolate dance amongst the oak and bourbon soak coconut, vanilla, faint dark roast coffee, caramel, and nutella. Feel is thick, chewy, warm, has a hint of nuttiness but way more so rich, full and decadent with the weight. I loved starriest night so it makes sense why I adored this, beer of the year entry only 21 days in!"
Samuel Adams Utopias,4.59,"Not sure it's worth the price tag, but the 2021 vintage really did live up to the appropriate hype. It's super solid, and the caramel and sherry notes remind me a little of a barleywine - but it's its own animal. Definitely glad to tick this."
Samuel Adams Utopias,4.72,"This is my review of the 2021 edition of Utopias. I regret missing missing the previous editions, this is my first. With much anticipation I waited for my local Total Wine to show it in stock & rushed over to hesitantly with $240. I’m more than a bit thrifty but I wanted to try this legendary brew. I ordered proper glassware to serve this ‘“beer”. Poured into a Glencairn whiskey glass, the headless, reddish liquid was a perfect match of the mahogany trim on my Stressless recliner. Aroma, I can’t imagine anything prettier, it would make a great perfume: bourbon, sherry, wine, caramel, maple & an abundance of barrel aromas. Flavor: far more complex flavors than my meeker palate can discern but here are few I can pick out, bourbon, wine, caramel, ripe fruit, vanilla with maple & tart cherries at the finish. There is no carbonation but plenty of alcohol, this definitely a sipper. It is delicious & it’s aroma is heavenly. Is it worth the high price? Probably not. Will I try another in future? Probably, at least one more. Besides, it matches my furniture."
Samuel Adams Utopias,4.54,"Is this a beer? Convince me! I bit the bullet when my local brew shop procured a trio of these for customers with more cash than sense. I've still got the bottle here on my desk, and it's a good way to start conversations with fellow hop heads.



Zero head, zero carbonation. A dark amber color that smells like a strong port. It tastes kind of like a port that was made from raisins and maple syrup instead of grapes. The mouthfeel is weirdly oily, probably due to the use of maple syrup in the brewing process. Best enjoyed in moderation, because it's gone before you know it.



I'm glad I had the experience, but I can't see myself getting it again. It's just way too expensive for what you get. The oily character was a little off-putting to me, and while I liked the strong raisin flavor, I wasn't as fond of the maple. And in no way is it experienced like something you'd call ""beer."" You take careful shots, there's no carbonation, and it's stronger than many cocktails.



It's probably not fair for me to call it ""overrated,"" and given the expense of brewing it, I can't quite say it's overpriced. But the experience was more costly than it was worth for me."
Samuel Adams Utopias,4.1,2021 with cherries. Total meh.
Samuel Adams Utopias,4.43,"2021 vintage, much more complex than my previous vintages, this ""beer"" only gets better with every year"
Samuel Adams Utopias,4.94,"2017 bottle. So interesting. So challenging. So complex. So tasty. Might not be for everyone, but it is for me. Think BA barley wine on steroids."
Samuel Adams Utopias,4.82,"Just has the 2021 Utopias at the Sam Adams Cincinnati taproom.

I am not sure is this should be called a beer. Drinks like a port wine or Sherry.

Bold notes of dark fruit and hints of licorice.

It was a nice experience but a am not sure of buying a full bottle of it.

Maybe when I win the lottery I put one of these babies on my shelf."
Samuel Adams Utopias,4.15,"L:. Pours a a brilliant chestnut brown with no carbonation and no head, looks more like a hard alcohol than a beer.



S:. Leads off with a sweet nose of molasses and maple syrup, quite reminiscent of whiskey, with a note of vanilla and cinnamon, some notes dark fruits and a light cherry, does remind me of a barley wine. Booze is noticeable.



T:. The strong booze coats the tongue first, followed by mounds of sweet maple and molasses, becomes quite reminiscent of whiskey, some notes of vanilla and a light cinnamon, don't get a tone of the cherry but a very slight note of them. Once again the booze is noticeable and drinks a lot more like hard liquor than beer.



F:. No carbonation, creamy smooth, strong heat from the alcohol



O:. This is a very interesting beer and very good, but too me it doesn't quite live up to the price or the hype."
Samuel Adams Utopias,4.37,"2019 vintage



Here we are BA, my personal whale. Sam Adams Utopias. Me and my buddy Pru managed to find a bottle about 2 hours from home because we just couldn’t wait for this year’s release. This is also beer #800 for me! I’m very excited to break into this, so I’m gonna stop wasting time and open it up



Obviously this is not a beautiful pour for beer, but the presentation of the bottle alone is worth a 5. Pours clear dark amber with no head but nice legs



It’s very evident that this was brewed with maple syrup, as the nose is a mapley booze bomb. I’m picking up on aromas of spicy bourbon, sticky maple, cinnamon, sweet vanilla, rum raisin, smooth oak, dark cherry, cocoa powder, brown sugar, and a touch of honey



This is super sweet in taste, somewhere in between a barleywine and a bourbon or cognac. On the front end of the sip I’m tasting strong maple syrup, molasses, brown sugar, cinnamon, dried plum, and burnt sugar. The swallow has a pretty decent burn and brings notes of sweet maple syrup, black cherry, spicy bourbon, buttery oak, brown sugar, creamy vanilla, dried plum, sherry, fig, and a touch of cocoa



A medium full body with almost no carbonation, just an alcoholic tingle resulting in a rich beer. Finishes somewhat dry but quite sweet



This is not necessarily an amazing beer, and not even necessarily a beer. However, it’s really a once in a lifetime experience, and I am thoroughly enjoying it. To good beer and better freiends!"
Samuel Adams Utopias,3.91,"Excited to finally have a Utopias. Only a 2019 but the experience of unboxing it and pouring the bottle is second to none. Sharing this bottle with my bud Rug. Based off looks, phenomenal. Never before had to unbox a beer. Smells strong, gives a bourbon vibe and hints of cinnamon. Slightly burns to smell but that’s to be expected with a beer of this alcohol percentage. Tastes strongly of maple syrup, and bourbon. Hints of cinnamon in the background. Medium feel, finishes sticky. Overall a phenomenal experience. Not anything phenomenal to the senses, but one any craft beer fan should have."
Stickee Monkee,4,Sweet. Too sweet.
Stickee Monkee,4.41,"2021 vintage



Sweet overall but with a lot layers to keep it interesting. Brown sugar and toffee up front plus some subtle raisin. The end adds a nice lightly tart cherry note and subtle oak. The bourbon notes are smooth, mellow, and well incorporated."
Stickee Monkee,4.56,"2016 Vintage. Poured at 54°. Brown with ruby body; good clarity; quick beige head; thin ring, poor cap retention, no lace; thin legs. Fruity esters; caramel malt, leather, tobacco, candied yams. Taste follows with caramel apple sweetness, bourbon, oak, and brown sugar/molasses. Feel is thin silk, body is medium, carbonation is light; faint warmth from 11.6%. abv. Overall a WC BA Quad style!, no oxidation after almost 6 years, the nose is heady fruity corse earthy aromas, the taste is subtle - rich umami base with dancing sweeter notes of sugar, fruit and Belgian yeast in the higher register. A beer worthy of aging and May even advance another 2-3 years taste-wise - onward Science!"
